Power(V),5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,
Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
1028.00,427.08,420.06,420.44,424.74,426.17,423.69,427.61,447.68,485.61,466.36,437.26,439.84,446.43,335.15,265.77,358.61,487.29,446.19,355.50,213.97,438.17,443.90,420.39,458.29,415.61,431.91,442.66,203.79,253.72,447.48,444.37,442.61,483.32,470.47,526.66,557.00,259.51,262.85,267.73,197.00,231.25,219.86,286.81,
1029.00,427.10,421.42,424.28,416.46,427.50,424.63,423.60,449.92,483.85,463.63,436.59,441.94,446.22,333.92,265.55,360.19,490.09,443.35,354.25,212.90,434.65,444.76,420.59,457.36,414.80,430.65,444.66,202.13,252.85,443.93,441.11,443.83,482.55,468.11,525.74,554.19,260.04,260.19,266.03,196.00,230.95,219.61,286.73,
1030.00,424.27,422.04,419.81,419.84,427.24,426.50,422.78,444.77,476.12,464.53,435.11,443.72,447.47,337.36,264.81,360.36,491.11,444.36,349.08,212.81,435.58,443.15,419.64,459.33,411.36,426.97,442.68,205.83,249.20,443.15,437.64,440.92,480.91,470.81,525.77,554.44,255.89,256.66,263.16,196.69,228.72,220.36,286.75,
1031.00,421.93,421.54,416.06,420.99,424.20,424.97,421.93,444.24,476.59,461.47,435.91,440.86,450.11,340.56,261.49,357.23,490.79,444.62,348.68,211.60,434.60,445.00,420.98,457.87,414.92,428.72,442.17,202.28,251.06,441.60,439.51,443.86,477.17,469.99,522.40,556.25,257.31,259.58,259.40,196.17,226.74,219.63,285.47,
1032.00,418.65,421.29,419.87,415.96,422.83,425.20,420.45,445.18,475.87,457.89,433.36,438.11,449.03,337.93,264.20,358.93,488.33,444.60,345.89,210.36,429.57,443.18,422.57,457.51,417.11,429.57,442.61,199.15,251.74,438.75,438.37,444.85,477.61,465.85,519.86,555.18,259.26,255.15,261.06,196.72,225.80,218.12,283.85,
1033.00,413.60,420.99,422.35,418.40,420.66,425.15,420.21,438.15,474.45,455.53,433.99,440.39,450.22,334.59,264.12,361.05,490.37,447.99,340.87,210.39,426.15,438.03,417.88,459.42,411.03,424.91,438.37,197.33,249.00,436.23,439.72,439.48,477.46,466.03,517.92,553.67,255.70,257.27,262.10,194.85,225.01,218.46,285.47,
1034.00,417.77,419.51,417.12,421.10,419.32,423.65,420.73,435.08,475.78,453.22,433.10,434.62,450.60,337.01,259.87,358.88,488.87,448.21,343.43,210.70,429.08,436.86,416.32,461.20,409.37,424.71,437.47,192.06,247.34,438.04,436.25,441.27,474.94,465.75,516.78,552.24,258.31,259.11,263.85,195.70,225.45,217.39,284.66,
1035.00,419.19,415.95,418.54,420.81,418.29,418.38,419.91,438.54,477.66,454.57,434.41,432.06,445.91,333.09,260.70,355.37,482.84,442.11,347.52,209.72,425.58,436.11,416.59,459.60,410.03,427.28,440.72,190.97,249.44,433.04,436.52,438.46,475.31,464.29,517.10,551.84,257.29,257.78,264.66,196.34,226.96,215.88,283.87,
1036.00,418.69,415.03,420.69,416.87,419.14,419.70,417.96,436.41,480.46,453.32,431.48,434.41,442.63,326.94,263.98,357.56,479.73,441.54,348.69,209.25,424.63,435.96,413.21,457.80,405.35,422.62,439.97,188.78,248.91,433.41,438.25,437.24,475.07,458.62,517.10,549.27,257.31,260.43,267.00,194.09,226.58,215.72,283.96,
1037.00,423.11,415.31,416.69,411.68,419.19,420.03,418.46,434.87,476.41,457.14,428.95,435.34,439.77,328.52,264.26,353.26,482.90,434.94,346.22,209.52,428.01,437.00,411.97,457.22,401.12,418.17,442.48,192.78,246.37,433.01,432.54,437.29,473.25,457.76,516.10,544.37,260.84,258.42,268.07,193.61,225.83,215.45,283.13,
1038.00,421.20,416.53,412.09,413.78,416.12,417.50,418.12,436.86,476.88,457.83,426.38,435.60,434.11,332.26,264.07,348.46,475.30,431.57,345.80,206.63,426.18,439.30,412.19,456.13,405.11,420.46,442.37,197.05,247.23,432.52,433.37,435.06,476.67,458.36,515.63,541.58,259.62,256.75,261.52,194.06,225.06,214.64,282.53,
1039.00,417.83,417.31,413.06,407.68,413.18,416.11,418.69,437.24,478.98,454.98,423.80,434.65,431.21,329.06,264.86,348.99,475.41,429.15,347.21,206.61,422.32,436.84,415.64,453.60,405.31,418.75,439.70,195.16,249.02,432.13,431.33,436.31,475.93,452.80,515.67,539.33,259.18,257.24,264.40,192.65,223.81,214.51,279.83,
1040.00,409.91,418.51,409.91,404.48,410.42,416.56,417.64,434.99,475.72,455.39,424.34,440.47,430.46,330.26,264.26,348.15,479.59,430.46,341.10,205.03,423.44,434.14,411.32,452.90,400.43,415.18,436.06,199.18,245.32,430.63,429.38,433.43,474.84,453.27,513.45,536.97,255.31,251.09,263.74,191.63,223.00,216.20,279.36,
1041.00,405.00,417.40,406.66,410.24,406.13,416.88,414.85,436.73,476.88,451.16,423.30,438.99,429.17,334.91,259.58,350.50,480.07,431.36,337.76,204.31,426.22,432.89,412.93,448.74,405.13,421.25,430.96,203.45,243.63,432.89,426.36,434.81,476.36,458.06,515.88,535.57,253.98,252.95,261.27,192.94,223.59,216.63,280.41,
1042.00,404.19,414.29,410.60,410.20,405.60,411.10,413.38,441.74,477.91,448.15,425.21,431.67,429.84,330.52,256.30,346.05,479.27,434.45,340.12,204.90,423.93,431.69,414.69,444.07,408.76,426.16,430.25,200.96,247.65,434.41,427.56,435.78,476.54,455.49,514.07,536.49,255.84,251.36,262.71,191.70,225.03,214.41,277.59,
1043.00,400.11,410.58,415.57,411.66,403.55,413.07,409.48,439.16,470.86,445.87,424.94,432.12,431.66,324.84,258.31,350.44,481.00,437.44,335.31,203.52,420.41,426.97,414.48,442.28,405.58,424.16,425.73,200.52,245.97,431.81,428.85,431.35,472.27,453.05,511.93,535.20,252.69,248.78,263.15,190.65,224.33,214.33,279.11,
1044.00,402.43,412.13,413.09,416.13,407.17,413.54,411.17,436.08,468.37,442.33,419.00,431.24,436.25,324.31,257.70,353.35,481.28,437.21,335.69,205.23,426.00,426.67,411.34,442.17,403.84,424.58,421.09,204.21,243.37,437.21,421.54,432.59,468.66,456.20,510.20,534.77,254.87,251.04,262.37,190.21,223.74,213.78,280.19,
1045.00,407.86,410.79,409.70,421.06,408.76,408.76,413.73,437.63,471.48,444.60,418.67,423.53,432.30,322.65,255.15,348.11,474.89,435.67,341.26,205.99,421.49,425.99,410.36,444.06,405.86,427.95,422.58,203.67,245.35,436.69,423.02,432.81,470.46,453.81,511.63,534.20,253.15,252.53,260.95,189.40,223.63,211.52,279.04,
1046.00,409.92,409.64,407.78,421.21,413.23,409.50,413.06,432.36,469.83,441.95,418.79,429.11,431.94,317.84,258.37,353.90,472.70,436.08,339.41,205.32,416.93,425.93,410.64,445.54,402.64,418.48,419.79,196.14,247.64,437.81,426.07,433.80,466.66,449.96,508.42,534.17,248.78,257.09,261.37,188.39,221.73,210.92,277.38,
1047.00,408.65,407.00,404.33,415.56,414.93,413.10,411.89,430.87,464.57,442.13,418.05,430.27,432.50,318.97,260.35,354.50,474.78,434.12,341.86,205.28,417.39,426.79,406.19,449.46,394.93,410.66,419.25,198.48,243.83,435.56,417.60,431.92,462.32,453.76,504.39,532.38,249.96,258.52,260.98,186.57,220.87,210.18,278.70,
1048.00,410.30,406.13,400.36,417.90,411.23,412.12,410.30,431.58,464.99,445.32,423.36,430.18,427.88,322.05,256.95,350.51,466.50,431.58,343.22,204.37,417.11,425.65,402.75,449.84,395.94,412.48,421.59,199.14,242.38,432.72,416.75,433.19,463.84,456.77,505.00,530.45,246.54,254.66,257.31,186.72,219.48,209.31,277.54,
1049.00,410.02,404.60,400.02,412.59,409.68,410.86,408.73,429.01,463.41,440.68,422.75,425.71,423.81,318.66,252.87,353.22,464.02,433.25,345.41,203.15,416.16,429.01,406.50,449.17,395.89,412.14,422.53,191.44,248.29,431.24,422.64,435.15,459.89,450.68,504.46,524.84,243.43,254.88,255.94,185.65,219.99,209.42,273.69,
1050.00,403.65,406.03,405.51,404.99,407.98,412.82,404.43,432.33,461.47,440.58,421.12,425.18,424.15,318.45,258.72,351.71,467.92,433.36,344.18,198.43,410.09,425.49,401.70,449.02,391.45,406.85,428.73,190.86,245.74,425.79,422.55,429.60,460.39,450.66,506.02,522.02,247.34,247.69,257.07,182.96,218.86,209.55,272.71,
1051.00,404.75,409.86,405.02,409.86,407.90,417.38,405.21,432.41,466.03,445.97,427.96,431.49,430.84,324.71,261.20,355.26,474.02,438.45,343.92,199.82,417.19,430.84,402.25,449.78,395.56,415.43,430.37,196.84,244.29,432.79,425.27,429.91,465.46,455.81,518.59,524.24,251.63,243.45,258.51,185.49,221.18,213.60,275.14,
1052.00,402.74,408.35,405.75,408.27,413.47,415.09,403.72,436.36,469.56,445.85,421.17,423.20,433.19,325.06,258.24,351.44,473.29,441.07,346.00,201.01,417.44,433.35,402.74,446.99,404.46,417.44,432.13,191.02,253.29,434.25,427.51,432.29,466.07,452.51,521.92,524.36,251.42,243.14,256.13,185.19,223.25,211.20,271.64,
1053.00,401.81,409.74,409.22,400.45,409.74,414.38,402.45,435.16,469.28,443.86,423.48,426.76,433.80,320.85,263.05,348.65,472.76,437.28,340.99,199.40,407.74,428.32,404.90,444.25,405.09,413.74,432.12,187.77,255.31,429.80,428.64,430.84,470.96,445.41,518.56,523.53,252.80,240.02,257.96,185.05,223.21,210.21,269.12,
1054.00,399.88,406.71,407.16,400.62,410.57,415.46,401.06,427.65,469.69,440.88,420.68,429.88,438.04,323.67,264.41,349.97,471.02,430.92,332.59,201.42,414.86,425.28,400.91,443.84,402.25,410.28,431.96,192.95,248.51,431.51,420.68,431.07,467.02,450.53,514.40,525.39,256.38,242.12,255.94,186.33,223.94,209.74,271.53,
1055.00,404.42,402.18,404.46,407.96,410.55,413.10,404.50,435.97,471.53,442.29,417.93,424.06,438.60,327.65,258.37,338.80,470.39,425.20,338.61,204.19,417.90,416.87,398.56,442.33,408.07,412.91,430.19,191.11,249.85,430.15,415.46,433.77,467.76,452.00,504.61,526.42,256.02,244.82,252.36,188.12,223.22,207.20,271.42,
1056.00,401.20,404.55,405.35,407.91,404.95,409.10,406.66,430.86,469.14,441.19,414.10,422.39,434.55,323.78,255.84,344.45,463.69,421.65,332.59,203.99,416.59,416.65,399.10,441.19,403.70,408.36,426.65,186.26,254.59,425.80,418.30,429.55,467.16,447.50,495.84,524.19,252.49,248.68,249.14,187.47,222.49,207.49,270.63,
1057.00,398.44,403.57,407.43,405.71,403.99,409.55,404.43,424.97,463.92,439.09,411.72,422.40,435.67,320.97,254.64,347.07,468.19,419.40,328.68,202.17,417.69,418.97,394.16,443.79,396.31,399.73,428.83,185.73,245.66,422.83,412.14,426.69,460.50,448.50,491.30,522.97,257.63,252.92,254.21,185.74,221.17,206.28,271.84,
1058.00,399.70,401.02,399.69,411.63,399.62,405.01,404.98,424.74,453.78,444.56,412.91,418.20,435.31,327.14,249.31,340.37,460.43,422.13,329.77,201.55,420.83,420.85,386.58,440.60,389.18,401.08,424.77,191.30,240.08,418.19,405.02,426.09,460.35,452.50,489.44,517.11,254.62,251.94,255.88,183.66,218.44,207.90,273.33,
1059.00,399.30,402.88,397.68,412.75,391.39,400.17,403.74,418.66,449.83,442.30,413.72,412.97,430.97,318.83,245.63,344.43,457.59,426.52,335.10,202.06,417.79,426.90,393.99,439.10,390.30,407.06,419.15,187.94,244.87,420.01,411.50,426.90,454.88,447.99,491.97,512.30,253.87,256.96,254.36,183.58,217.39,206.11,271.87,
1060.00,396.95,402.11,402.11,401.70,395.32,400.08,403.50,421.19,450.25,438.13,409.71,415.62,431.34,305.48,252.53,348.63,456.40,424.96,335.87,198.96,406.69,423.63,397.35,442.07,390.80,405.12,418.23,187.92,242.44,420.79,408.26,424.21,455.41,442.88,495.37,515.27,258.15,255.14,259.72,181.31,215.90,205.32,270.86,
1061.00,395.40,402.30,392.23,400.88,395.24,398.42,403.89,418.09,452.35,437.92,416.42,424.04,432.29,308.23,254.06,344.00,449.81,426.57,331.07,197.98,404.36,423.64,395.64,439.58,385.33,406.74,412.30,199.80,235.50,419.67,402.30,419.75,457.51,452.27,496.61,519.46,256.75,255.17,259.61,178.85,214.03,206.58,271.14,
1062.00,398.09,399.28,390.23,396.35,396.99,398.41,400.74,419.47,454.22,431.98,415.63,417.09,431.11,306.33,252.25,338.49,453.63,421.20,338.76,197.82,408.32,419.42,401.88,439.88,390.23,410.70,410.38,199.36,243.21,421.20,406.31,424.67,451.62,443.99,498.94,521.45,254.86,248.74,256.91,181.10,213.50,203.54,269.73,
1063.00,395.09,401.84,396.62,388.38,399.61,395.12,399.58,425.03,454.54,426.86,417.16,415.66,427.26,303.15,263.93,341.29,451.18,417.58,334.55,194.97,395.46,410.41,405.19,436.59,387.98,415.29,413.04,198.11,249.71,420.15,412.33,419.02,454.57,439.95,498.66,528.57,253.77,242.24,254.57,181.50,214.11,202.00,266.89,
1064.00,396.67,398.35,399.56,389.18,400.20,396.25,395.30,411.95,454.10,422.80,422.17,422.80,429.07,310.52,260.67,345.03,454.31,415.48,326.22,193.57,397.78,405.68,398.67,433.66,381.23,413.32,407.84,204.76,244.02,424.49,415.00,414.84,449.83,441.61,497.68,528.56,250.13,247.07,253.50,180.12,214.48,202.00,268.62,
1065.00,397.05,396.48,396.20,391.24,401.59,397.90,393.22,414.07,449.52,421.01,420.59,413.78,427.68,319.77,245.89,335.65,461.43,412.65,323.03,194.44,404.00,399.60,399.88,431.51,377.63,413.22,408.96,203.49,243.48,425.98,416.34,418.18,444.42,440.59,496.31,529.21,249.86,246.32,249.29,181.68,214.41,202.89,267.73,
1066.00,395.43,395.43,398.30,402.77,395.74,390.30,390.96,414.22,446.06,414.50,418.34,406.54,422.49,319.32,241.94,337.49,452.39,410.41,320.29,193.07,399.23,400.51,399.89,427.89,378.54,417.06,411.31,198.96,248.35,424.08,424.74,413.25,450.52,435.19,496.03,527.56,243.22,247.10,242.91,181.84,216.51,202.11,267.05,
1067.00,396.73,394.49,407.24,399.37,396.87,389.25,390.99,405.87,445.50,415.37,415.74,411.50,425.38,313.72,239.57,345.98,458.39,411.25,314.59,193.26,398.50,405.87,403.24,427.00,382.61,407.86,416.74,188.81,239.57,418.87,413.75,414.62,446.00,432.38,490.40,523.77,247.69,253.58,246.32,181.35,216.21,202.46,265.28,
1068.00,390.30,391.94,401.08,401.97,394.44,391.94,391.96,407.80,437.63,421.83,414.37,416.01,421.02,318.06,229.19,342.95,455.03,413.60,310.57,192.67,402.77,409.41,399.38,426.84,378.67,401.95,419.33,193.51,229.16,416.85,405.25,414.40,447.66,434.33,488.27,515.67,243.27,254.13,244.14,181.68,214.89,203.29,265.74,
