Power(V),5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,
Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
986.00,94.64,89.83,84.49,79.23,75.12,71.61,66.19,65.37,63.13,61.85,61.60,62.96,65.57,70.48,74.12,80.37,85.33,90.94,96.91,101.51,108.22,116.27,123.51,132.20,138.28,147.31,150.19,154.07,156.77,163.07,167.91,177.44,184.79,189.11,193.81,193.48,193.22,194.58,194.06,192.87,193.39,191.24,190.51,190.75,191.70,195.58,197.85,201.54,210.10,220.65,229.53,238.41,
987.00,96.68,92.68,87.09,80.64,76.03,72.31,68.02,67.61,65.23,64.40,63.05,65.46,67.76,72.28,76.15,81.36,87.30,93.28,98.97,103.93,111.07,118.46,126.83,137.38,143.23,150.97,152.30,156.53,161.94,166.31,172.05,181.68,187.43,192.92,195.92,199.01,199.10,198.33,198.28,197.66,197.60,194.98,194.38,195.09,196.16,198.16,202.92,205.26,214.71,223.54,233.93,244.39,
988.00,99.09,94.52,87.50,83.60,78.31,73.75,69.91,69.02,67.54,65.13,64.91,66.55,69.57,73.91,77.13,83.43,89.82,95.10,100.46,105.39,113.25,120.54,129.55,139.89,145.41,151.86,154.85,160.21,164.73,168.71,173.91,184.09,190.62,197.14,199.71,201.70,202.77,202.49,201.50,200.30,201.13,197.56,197.65,198.74,200.83,202.79,206.71,209.29,217.28,226.67,238.18,248.50,
989.00,100.91,95.34,87.80,84.61,79.66,76.43,71.00,69.82,68.24,65.84,66.28,67.85,71.14,74.96,78.31,85.21,90.54,96.18,101.79,107.08,115.21,123.10,131.19,140.47,146.82,154.11,158.76,161.79,166.28,171.46,175.89,185.83,193.58,198.72,203.97,204.38,205.83,205.38,203.85,202.78,203.97,202.49,201.35,202.73,204.53,204.80,209.20,212.50,220.98,230.42,241.19,250.13,
990.00,101.67,97.27,89.97,85.49,79.70,76.67,72.08,71.32,69.22,67.88,66.83,69.13,72.45,75.93,79.55,85.32,92.06,97.78,102.81,109.03,116.58,124.01,132.46,143.77,149.87,157.11,160.30,163.05,169.24,174.25,179.15,187.86,193.62,200.69,203.92,207.23,208.94,207.26,207.03,206.37,206.72,205.49,204.58,204.58,206.45,205.74,211.89,215.38,224.45,233.12,243.27,254.46,
991.00,102.58,98.37,90.74,87.53,80.99,78.17,72.98,72.49,71.02,68.13,68.24,69.11,73.21,76.64,80.15,86.96,93.93,99.01,104.04,109.90,117.28,125.00,134.13,144.47,151.21,157.96,162.09,166.08,170.85,175.55,181.11,189.02,195.30,203.49,205.54,208.36,209.83,209.16,208.95,207.57,208.08,206.22,206.03,207.50,208.86,208.58,213.62,218.15,225.17,235.83,245.30,256.62,
992.00,104.19,98.15,91.36,88.01,82.50,80.83,73.44,73.22,71.16,68.41,68.75,69.66,73.36,77.55,81.24,88.74,93.93,99.83,104.96,110.81,117.79,126.41,134.94,144.10,151.75,158.90,165.10,167.00,170.84,177.83,182.89,190.17,197.62,203.65,208.55,209.53,210.85,211.01,210.22,208.52,210.33,209.01,208.82,209.90,210.68,210.91,214.79,220.00,227.75,239.11,247.54,257.02,
993.00,105.19,99.16,93.43,88.78,82.49,80.90,73.86,74.57,71.55,70.08,68.79,71.03,73.63,77.93,82.11,88.57,94.35,100.70,106.44,112.07,118.77,126.70,136.25,146.12,154.11,161.17,166.01,167.96,172.94,178.77,185.17,191.83,197.92,204.98,208.04,212.01,211.82,212.37,212.61,211.08,211.45,210.03,210.75,210.95,210.46,210.51,215.82,221.55,229.78,239.42,249.13,260.03,
994.00,105.59,100.64,94.63,89.50,84.47,81.35,74.38,75.49,72.62,70.12,69.70,70.91,73.83,78.20,82.22,89.34,95.77,101.30,107.08,112.15,119.08,127.76,137.91,146.65,154.79,160.62,166.52,170.06,173.68,178.41,185.43,192.36,200.28,207.82,209.72,212.55,212.15,215.16,213.46,212.15,212.64,209.54,211.44,212.14,211.55,213.44,216.57,223.19,229.32,240.37,251.02,261.27,
995.00,106.07,100.64,95.05,88.62,85.88,82.44,74.75,75.79,71.84,70.15,70.12,71.28,73.85,78.50,82.72,90.11,95.36,101.02,107.47,112.19,119.80,129.16,138.34,146.62,155.17,161.38,168.31,170.50,173.46,179.30,186.64,193.08,202.28,208.44,212.27,213.56,212.55,215.62,213.51,212.55,213.12,211.71,212.75,213.52,211.24,214.65,217.25,223.61,230.83,241.70,252.65,260.23,
996.00,106.38,101.15,95.70,88.69,85.33,81.28,75.06,76.39,71.68,71.59,70.30,71.92,74.39,78.71,83.09,89.03,95.22,101.59,107.66,113.02,120.27,128.70,137.81,149.33,156.45,162.70,168.10,171.27,174.46,179.60,188.03,193.81,202.24,209.33,211.55,214.59,213.01,215.23,214.79,214.00,213.62,212.46,213.31,212.93,210.45,214.73,218.35,223.74,232.10,241.70,252.33,262.07,
997.00,105.57,102.42,95.56,88.97,85.76,81.23,74.94,76.29,72.57,70.92,70.92,71.67,74.74,78.84,82.67,89.19,95.40,101.39,107.77,112.91,120.30,128.77,136.84,148.57,155.87,162.63,167.33,172.37,174.83,179.37,187.51,193.75,203.50,211.12,211.92,214.50,213.58,215.43,213.92,213.21,213.47,211.61,212.24,213.33,210.69,216.00,218.36,224.57,230.75,241.90,251.27,262.09,
998.00,104.08,101.44,94.71,87.74,85.34,81.00,75.05,75.24,71.91,70.28,70.89,71.42,74.58,78.95,82.91,89.73,94.04,101.00,107.38,111.96,120.13,129.18,135.91,147.72,155.06,162.00,166.91,172.49,174.55,180.86,187.72,194.23,202.64,209.38,213.31,214.50,213.84,214.03,212.29,212.49,213.02,214.19,212.32,213.19,210.72,215.88,217.97,224.09,231.39,243.48,250.51,260.62,
999.00,104.40,100.03,94.01,88.56,83.33,79.23,74.90,75.21,71.70,70.65,70.55,71.89,74.22,78.87,83.17,88.36,93.63,100.82,106.70,111.75,119.66,128.01,134.71,148.32,154.52,162.44,165.76,171.38,175.06,181.47,187.13,194.13,200.81,207.35,211.06,213.96,212.30,212.17,212.58,212.33,212.37,213.69,211.52,211.54,210.48,213.55,218.18,224.21,232.39,242.15,249.04,261.36,
1000.00,103.82,99.30,93.61,88.88,83.05,79.78,74.46,74.62,72.15,69.57,70.23,71.19,74.26,78.62,82.51,88.42,94.10,99.92,105.83,111.14,118.75,127.49,133.80,146.44,153.73,161.44,165.00,170.82,174.75,179.90,184.80,193.50,200.86,207.70,210.17,212.49,211.54,212.70,210.97,210.85,211.93,211.27,209.81,210.75,210.59,214.41,217.34,224.13,230.41,241.43,247.98,261.48,
1001.00,103.32,98.61,92.84,88.00,82.29,79.95,74.41,73.15,71.10,68.46,69.21,70.56,73.44,78.05,82.41,88.59,92.81,98.60,104.97,110.38,118.24,127.28,133.68,144.89,152.60,159.88,164.65,169.01,173.35,179.86,184.00,192.50,199.45,205.69,209.79,211.95,210.69,210.72,209.10,209.69,211.64,211.11,209.54,210.16,209.79,212.45,216.24,222.84,229.18,241.10,247.86,258.76,
1002.00,103.11,97.55,91.06,88.35,81.16,78.28,74.12,73.22,70.12,68.98,68.47,70.33,73.01,77.34,82.29,87.02,92.53,97.82,104.38,110.25,117.68,125.37,134.42,145.77,152.79,159.36,162.73,167.11,172.60,178.64,183.54,191.65,197.59,204.07,207.26,211.25,209.35,209.47,209.18,210.83,210.89,210.12,207.62,207.72,208.93,210.37,216.33,221.90,229.13,238.45,246.62,259.47,
1003.00,102.19,97.08,91.60,87.57,81.82,79.26,73.07,73.22,70.63,68.18,68.21,69.18,72.63,76.75,81.21,86.81,92.94,97.17,103.82,109.82,116.61,124.51,133.77,143.49,152.06,158.87,161.94,165.64,171.14,176.39,181.95,190.70,197.31,204.04,207.27,209.51,209.06,210.66,207.65,209.24,210.33,207.55,205.50,207.51,208.86,211.54,214.40,221.26,226.38,237.12,246.00,258.37,
1004.00,101.40,97.72,91.34,85.62,81.78,79.40,72.86,72.21,69.48,67.80,67.64,68.61,71.75,76.21,80.69,87.10,91.35,96.40,103.67,109.12,116.56,124.50,133.93,142.69,151.61,156.42,162.74,165.33,169.77,176.47,181.66,189.44,195.99,203.34,207.28,209.22,209.55,209.39,206.20,208.73,210.25,208.46,206.09,207.82,209.06,210.85,213.12,220.52,225.71,236.52,245.92,255.60,
1005.00,99.31,97.11,90.12,85.93,81.18,78.13,72.59,72.54,69.08,68.80,67.06,68.90,71.42,76.02,80.69,85.63,90.85,96.58,103.14,108.98,116.38,123.38,134.53,143.51,150.29,156.23,161.42,165.17,168.85,175.13,181.24,188.12,194.13,202.10,205.63,208.86,208.46,208.49,207.19,208.68,209.13,207.89,206.51,206.07,208.86,207.70,212.85,219.45,226.31,235.77,245.45,256.41,
1006.00,99.55,96.41,91.22,84.31,82.01,78.95,71.57,72.70,69.91,68.11,66.99,68.23,71.19,75.87,79.68,85.64,91.44,96.25,102.65,108.43,115.74,123.41,133.13,142.48,149.75,156.21,160.38,164.41,168.44,172.87,179.16,186.96,195.96,202.73,205.66,207.21,208.32,209.78,206.81,207.69,208.50,205.75,206.28,206.11,208.89,208.54,212.52,219.75,223.56,235.08,245.00,256.08,
1007.00,99.38,97.13,91.26,82.81,81.63,79.07,71.50,71.65,69.13,67.55,66.58,68.16,70.80,75.39,79.45,86.34,90.46,95.99,101.91,108.00,115.72,124.07,132.47,141.48,149.89,155.05,160.97,164.59,168.30,174.73,179.49,185.94,196.20,202.13,205.55,207.93,207.99,207.86,206.16,206.92,207.93,207.14,208.14,207.10,208.17,207.17,212.76,218.80,223.34,236.76,245.39,253.92,
1008.00,99.28,96.04,89.74,83.63,80.51,77.37,71.53,71.91,69.01,68.06,66.50,68.85,70.90,74.95,79.69,84.77,90.27,96.41,100.93,108.32,116.08,122.97,132.27,142.87,149.90,155.35,160.04,165.73,169.34,174.23,179.90,186.34,196.05,202.07,202.82,207.95,205.93,205.78,207.56,208.18,207.06,206.99,208.42,205.95,207.06,204.88,213.87,217.97,224.67,235.78,245.04,255.05,
1009.00,98.98,94.47,90.41,82.70,81.18,78.26,70.94,71.99,70.39,67.12,67.29,68.55,71.26,74.73,79.00,85.08,91.20,96.18,100.76,107.54,115.16,122.95,131.62,141.34,150.28,156.08,158.85,165.25,169.27,172.83,178.76,187.56,197.37,202.86,204.04,207.23,206.41,207.23,206.69,206.47,206.41,205.32,206.91,206.22,208.19,206.13,213.22,217.50,223.25,235.80,244.02,254.79,
1010.00,100.08,94.96,90.25,82.60,81.35,78.52,71.52,70.88,69.71,66.64,67.51,68.88,70.96,74.30,78.82,86.06,90.73,95.74,100.87,107.36,115.30,123.14,131.83,140.87,151.12,155.23,160.99,165.46,169.70,175.03,179.40,187.94,196.33,202.89,203.87,207.99,207.47,205.87,206.47,205.59,206.44,206.88,207.43,207.43,208.25,206.87,213.31,217.05,224.95,235.96,244.64,252.82,
1011.00,100.39,95.51,89.69,84.37,81.40,77.70,71.97,71.63,69.57,67.93,67.81,69.31,71.29,74.31,79.72,84.60,91.14,96.32,100.74,107.70,115.18,122.61,132.36,141.88,150.40,156.49,160.65,166.41,169.68,175.62,180.06,188.68,194.04,203.05,203.31,208.34,206.33,204.73,208.38,206.49,205.85,205.96,206.77,205.84,208.34,206.16,213.23,215.38,227.55,235.00,245.23,254.09,
1012.00,99.27,95.76,90.13,83.61,82.15,79.15,71.78,72.02,70.24,67.59,68.23,68.63,71.34,74.61,79.08,84.85,92.13,96.34,101.52,107.81,114.34,122.85,131.04,141.00,149.68,157.21,161.07,165.24,170.06,173.33,179.08,188.90,195.06,203.94,204.73,207.53,208.13,207.77,207.46,204.80,206.13,203.62,205.75,205.93,209.17,208.92,211.96,215.16,225.54,234.40,244.42,255.11,
1013.00,98.96,95.76,90.47,84.28,82.26,79.37,71.74,71.14,69.54,67.22,67.82,68.39,70.67,74.79,78.69,85.59,91.65,95.76,102.41,108.26,114.59,123.43,131.24,141.20,149.54,156.14,161.43,165.50,170.41,175.06,180.31,187.65,193.87,203.40,205.45,208.75,209.76,207.30,205.69,205.08,206.33,205.15,206.53,206.66,209.32,209.56,210.87,215.48,225.14,234.30,245.37,253.72,
1014.00,100.23,97.13,90.45,86.63,82.39,78.11,72.00,72.26,69.31,68.67,67.51,68.44,71.20,74.64,79.40,84.14,91.68,96.55,102.36,109.05,114.97,122.36,130.94,142.83,148.30,156.42,161.14,166.16,171.13,174.68,181.13,186.90,193.10,202.82,205.00,208.96,209.02,206.67,206.87,207.33,206.90,204.65,205.68,204.73,208.06,208.36,210.91,216.20,226.08,234.22,246.11,255.69,
1015.00,99.32,96.87,90.58,85.39,82.44,78.76,71.48,72.40,70.32,68.15,67.93,67.53,71.59,75.01,78.95,84.43,91.87,96.83,102.26,108.51,114.63,122.44,129.94,141.43,148.64,156.58,160.30,165.15,170.94,173.26,180.49,187.39,193.99,203.70,206.48,207.59,209.61,209.00,205.89,206.77,207.83,202.68,204.75,204.70,209.39,210.09,209.84,217.18,223.53,234.12,244.99,256.23,
1016.00,98.66,95.41,91.21,86.32,81.43,78.60,71.81,71.36,69.87,67.62,68.21,67.67,71.31,74.68,78.93,85.38,90.75,96.27,102.09,108.09,115.27,122.86,130.93,141.60,149.71,154.78,161.04,166.14,170.09,175.37,182.40,186.94,192.96,202.47,207.15,208.41,210.33,207.12,204.84,206.87,208.86,205.19,205.02,205.09,209.25,209.64,209.67,218.16,224.14,234.67,245.68,254.80,
1017.00,100.16,95.72,91.16,87.65,82.26,77.81,72.18,72.31,69.73,68.97,67.85,67.97,71.58,74.55,79.77,83.99,90.60,97.04,101.50,107.61,115.78,121.64,130.97,142.11,149.07,155.08,159.77,167.47,168.96,174.86,182.55,187.38,192.62,201.75,206.48,208.19,208.20,205.06,207.00,207.94,209.24,205.42,205.23,203.52,207.70,206.79,210.20,218.93,225.56,233.84,245.96,255.22,
1018.00,100.90,95.94,89.35,85.12,82.03,79.28,72.18,72.43,70.30,68.53,68.47,67.32,71.63,74.52,79.53,84.02,91.05,97.08,101.01,106.72,114.66,121.92,129.59,140.41,149.54,155.56,160.05,165.45,167.94,173.14,180.91,187.73,194.04,202.40,206.63,206.63,208.12,207.83,206.34,206.34,208.55,203.63,204.30,203.67,207.54,207.77,209.88,218.09,222.73,234.66,243.15,255.74,
1019.00,99.81,93.80,89.37,85.02,81.36,79.20,72.14,71.28,69.25,67.93,68.39,67.71,70.97,74.00,79.33,85.07,89.56,96.16,100.74,106.28,114.94,122.42,130.80,139.66,149.95,154.12,159.97,166.56,167.84,175.27,181.82,187.20,192.95,201.00,206.09,207.91,208.14,205.98,205.54,205.79,208.17,205.20,205.53,204.91,206.12,207.00,209.64,217.87,223.43,234.78,242.90,253.30,
1020.00,99.20,93.78,89.32,84.83,82.60,77.69,72.30,72.47,68.46,69.20,67.77,68.03,71.15,73.61,79.85,83.74,89.37,95.95,100.87,106.61,115.15,120.86,130.89,139.94,147.46,153.71,158.15,167.45,166.99,173.63,181.41,187.01,192.96,199.68,204.59,207.14,206.16,204.95,206.92,207.17,206.68,204.28,205.90,204.37,204.06,204.92,210.06,217.40,224.81,233.45,242.52,253.44,
1021.00,99.88,94.36,87.52,82.89,82.46,79.15,71.80,72.95,69.14,68.21,67.58,67.21,71.06,73.52,79.09,84.23,89.84,95.36,100.43,105.88,114.34,120.57,129.59,137.74,147.67,153.42,158.35,164.46,167.19,170.68,179.45,187.14,193.45,199.50,203.64,204.27,206.15,208.01,204.98,205.31,204.50,201.38,204.70,204.80,205.12,206.31,208.73,218.04,222.31,234.28,241.21,252.78,
1022.00,98.95,93.89,88.68,84.73,81.92,78.72,71.75,72.09,68.42,67.24,67.41,67.72,70.99,72.68,78.72,85.49,88.91,94.16,100.54,105.52,114.00,121.16,130.84,138.25,148.70,151.67,158.62,164.75,167.98,172.65,180.63,186.11,191.81,199.15,203.06,205.38,206.10,206.06,203.10,204.51,205.00,203.14,204.70,204.66,205.08,206.29,208.19,217.96,223.47,234.35,241.49,250.77,
1023.00,97.62,94.19,89.30,85.77,83.40,77.80,71.67,73.03,68.36,68.59,66.72,67.92,71.01,72.66,78.81,84.05,88.94,94.42,100.61,105.60,113.90,120.11,130.69,138.56,146.89,152.54,157.66,165.40,167.32,170.97,180.12,185.35,192.14,199.33,201.75,204.63,204.17,204.22,204.66,205.73,205.18,202.76,204.68,203.61,203.86,204.21,208.18,217.65,225.32,234.28,242.08,251.03,
1024.00,98.32,95.87,88.09,85.54,81.96,79.50,71.08,72.96,69.11,67.37,67.13,67.32,70.97,73.01,78.29,84.28,89.92,94.14,100.72,105.32,112.52,120.45,128.19,138.18,148.50,153.03,157.53,162.07,167.97,169.08,179.24,184.68,193.00,200.07,200.99,202.67,204.36,206.83,202.27,203.79,202.89,201.43,202.14,202.73,205.03,205.28,207.05,217.37,222.22,233.68,240.92,251.79,
1025.00,98.66,96.30,89.12,86.76,80.71,79.21,71.05,71.40,68.86,66.51,67.27,67.87,70.32,72.71,77.71,85.11,88.87,93.45,100.50,105.24,112.72,121.83,129.57,139.67,149.99,152.22,158.27,162.58,169.16,172.11,180.78,184.51,191.77,200.61,201.40,205.77,205.18,204.57,200.88,204.27,203.72,203.65,202.50,203.53,204.66,205.13,206.38,216.71,221.82,232.58,240.25,250.97,
1026.00,98.47,94.93,90.45,86.42,81.26,77.44,71.10,72.08,68.93,68.31,66.81,68.45,70.14,72.79,78.33,83.21,88.68,94.09,100.18,105.79,112.70,120.90,130.26,139.99,147.77,152.51,156.98,163.59,168.37,172.18,180.23,185.35,192.39,200.04,202.05,205.00,203.76,203.48,202.35,205.89,203.69,203.04,202.87,203.20,203.40,203.51,206.18,215.71,223.35,231.25,241.27,250.49,
1027.00,96.93,96.03,88.58,85.52,79.49,78.24,70.79,72.20,70.08,67.50,67.46,67.83,70.23,73.36,77.57,83.46,89.53,94.47,100.06,105.37,112.51,120.95,128.49,139.55,148.41,152.99,157.39,160.44,168.11,170.88,179.24,185.00,192.96,199.23,202.15,203.39,204.58,205.60,201.83,203.91,202.32,200.85,201.25,204.52,204.19,205.31,204.82,215.20,220.00,231.80,240.99,250.60,
1028.00,97.76,96.48,89.29,85.95,78.21,77.58,71.78,70.93,69.54,66.48,67.11,68.56,69.82,73.09,77.55,84.73,88.75,94.26,99.68,105.47,113.11,121.54,130.94,140.79,149.33,151.20,157.44,162.25,168.18,174.46,180.64,185.72,190.71,198.07,202.14,205.35,205.01,203.12,201.57,203.27,203.82,202.35,201.78,205.37,205.29,206.15,205.08,214.91,220.62,230.68,242.70,249.39,
1029.00,97.30,94.49,89.59,85.36,80.25,75.64,72.17,72.37,69.77,67.95,66.81,68.96,70.34,73.65,77.87,83.54,89.17,95.28,99.61,105.90,113.45,120.17,131.19,140.55,147.60,152.31,157.56,163.02,167.07,173.39,180.10,185.78,191.99,197.00,203.02,204.38,203.00,201.83,204.40,204.67,204.44,201.96,202.69,203.86,204.15,204.54,205.57,214.07,222.43,230.70,243.54,250.55,
1030.00,95.34,94.70,89.64,86.25,79.71,77.04,71.98,73.11,70.73,66.87,67.74,67.91,71.12,74.13,77.63,84.21,90.41,95.79,100.07,105.45,112.88,120.14,128.22,139.75,149.09,153.36,158.78,160.79,166.33,170.77,179.27,185.51,192.77,195.03,203.11,203.43,203.95,203.42,202.74,203.16,203.47,199.31,201.21,203.54,205.50,206.45,205.13,213.28,219.58,230.99,243.12,250.61,
1031.00,96.11,95.59,90.21,87.41,80.75,76.82,72.84,72.01,69.59,66.15,68.08,68.00,71.10,73.56,77.65,85.48,90.21,95.21,99.67,104.82,113.22,121.05,129.49,140.01,149.70,153.11,158.63,162.93,167.18,173.16,179.67,186.17,190.65,195.56,202.75,205.85,205.09,201.47,200.56,202.89,204.25,200.63,201.01,203.58,205.62,206.46,205.70,213.42,220.30,230.07,243.91,249.37,
1032.00,96.97,94.56,91.27,86.16,83.82,76.86,73.12,73.20,68.92,68.25,67.51,68.52,71.68,73.34,78.23,84.08,90.19,95.64,99.35,105.08,113.19,119.82,130.26,138.56,147.45,153.49,157.49,164.46,165.69,171.06,177.61,186.26,191.45,195.54,204.32,204.37,203.30,200.70,202.04,205.12,204.84,198.88,201.47,201.14,203.48,204.94,205.43,213.19,222.31,229.47,243.27,249.20,
1033.00,95.87,94.44,91.79,86.64,82.61,79.56,72.19,73.55,69.92,67.77,68.08,67.35,72.39,73.91,77.72,84.42,91.28,94.98,100.07,104.24,113.06,120.35,127.61,137.78,148.45,154.91,157.82,161.94,165.52,168.40,177.36,184.45,192.11,196.14,204.89,202.18,203.67,204.21,200.19,203.41,203.63,197.57,200.76,201.34,202.96,206.18,204.62,212.45,219.95,231.01,240.92,249.35,
1034.00,95.52,95.75,91.19,86.73,83.08,79.63,72.63,72.03,68.91,67.36,67.47,67.73,71.46,73.58,77.85,85.38,90.11,94.14,100.01,104.24,113.61,121.49,130.04,139.19,149.06,153.36,156.23,164.81,166.70,171.40,178.01,184.07,189.63,197.07,203.05,204.01,204.72,203.26,198.49,203.46,204.02,199.88,200.18,201.93,202.88,205.51,204.87,212.21,220.10,230.07,241.56,246.01,
1035.00,95.89,95.53,90.45,85.29,84.45,80.15,73.08,73.37,69.07,69.11,66.70,68.45,71.63,73.71,78.36,83.50,90.07,94.85,100.20,105.30,114.08,120.41,130.42,138.52,146.97,152.81,155.50,165.02,167.28,170.43,176.94,183.06,191.49,197.90,204.21,201.17,201.01,202.08,201.07,204.51,203.96,200.68,200.72,199.78,200.65,203.12,204.93,211.73,221.87,228.80,240.72,246.07,
1036.00,96.71,94.63,91.01,85.05,81.66,82.31,72.22,73.89,70.89,68.13,67.11,67.62,72.15,74.93,78.27,83.84,90.70,94.54,101.17,105.54,113.76,121.24,128.47,139.15,149.20,153.00,157.28,162.36,167.44,169.45,176.83,180.85,192.88,195.99,202.13,200.15,201.32,204.83,200.85,202.60,201.94,201.13,199.46,200.08,202.86,204.94,204.91,210.42,218.39,230.01,238.24,247.16,
1037.00,95.69,95.21,89.30,84.86,81.97,80.14,72.47,72.55,70.22,67.43,66.81,68.40,71.49,74.73,78.37,84.90,89.12,94.41,101.25,106.02,114.07,122.36,130.19,140.68,149.32,150.94,156.73,163.83,168.98,172.99,176.69,181.67,190.00,195.64,200.17,202.25,202.70,202.57,199.58,202.29,202.22,203.63,199.17,199.98,204.18,204.99,205.32,211.00,218.27,229.62,238.68,245.64,
1038.00,95.33,96.56,87.92,83.86,83.56,80.38,72.40,73.48,70.68,68.76,66.41,69.25,71.66,74.90,78.71,83.43,89.02,95.27,100.90,106.71,113.55,121.32,131.00,139.72,146.08,150.39,156.99,162.72,168.06,171.96,174.83,181.78,191.13,194.70,201.21,200.88,200.29,201.25,201.39,203.97,202.40,202.62,198.97,197.40,203.38,202.31,205.11,210.66,219.52,227.73,238.57,245.85,
1039.00,96.96,94.97,89.09,84.75,79.63,80.69,72.10,73.07,71.75,67.85,67.18,68.57,71.94,76.05,78.59,84.03,90.28,95.11,101.14,106.23,112.61,121.28,128.36,139.71,147.97,151.08,160.03,159.37,166.26,169.36,175.56,181.76,191.64,193.50,200.57,199.42,201.85,203.81,200.44,201.65,201.21,200.87,197.63,197.77,204.68,203.28,205.26,211.39,216.97,228.98,237.06,247.22,
1040.00,97.36,94.98,87.24,84.94,80.31,77.62,72.69,71.38,70.89,67.60,66.96,69.32,71.10,75.45,78.86,85.67,88.47,95.01,100.90,106.59,112.98,122.13,129.93,141.01,148.80,150.76,160.52,161.73,166.35,172.11,176.11,183.70,188.52,194.71,199.49,203.42,204.27,203.06,199.13,201.18,203.36,202.43,197.87,198.57,203.76,201.79,205.38,212.54,216.54,228.48,238.66,245.74,
1041.00,95.56,96.52,86.20,84.71,81.84,77.20,72.92,73.05,70.80,69.80,66.99,69.39,71.23,75.38,79.62,84.58,89.19,96.17,100.34,107.73,113.00,120.11,128.24,139.39,146.55,151.42,160.12,162.51,164.76,170.53,175.09,183.99,191.47,194.63,201.50,202.40,202.16,203.08,200.57,201.84,204.40,201.84,196.99,197.91,201.13,199.04,205.28,211.97,217.55,226.55,239.55,247.17,
1042.00,96.50,95.40,88.99,84.77,79.29,78.38,72.96,73.70,72.14,69.32,68.65,68.75,71.78,76.63,79.47,85.40,90.27,96.04,100.52,107.02,113.06,120.29,124.33,139.16,149.04,153.25,161.50,161.31,164.96,169.01,175.96,182.19,191.90,194.63,201.05,201.39,205.05,204.90,199.43,199.05,202.15,200.30,195.56,199.75,201.60,200.66,205.46,211.11,214.61,227.23,238.04,247.92,
1043.00,98.39,94.58,88.21,84.39,80.52,75.96,73.93,72.46,70.37,69.09,68.97,69.37,70.87,75.84,79.71,86.86,88.61,95.67,100.11,107.01,114.22,121.06,126.37,139.74,149.86,152.99,158.86,163.42,166.60,171.35,176.60,183.16,189.16,195.90,200.02,204.46,207.39,202.40,198.09,198.77,202.96,201.90,196.96,200.90,201.34,201.02,205.52,211.71,214.83,227.07,238.50,246.38,
1044.00,96.31,96.70,88.42,84.25,83.03,77.75,73.86,74.13,70.24,70.96,68.99,69.05,71.22,75.63,80.38,84.85,88.96,96.80,100.09,107.30,114.39,119.76,126.28,137.71,146.07,152.86,155.92,162.35,164.65,169.95,174.30,181.51,192.26,196.33,201.40,202.57,203.49,202.41,198.89,199.59,203.11,200.34,197.36,200.49,198.13,200.76,205.03,210.46,217.92,225.66,239.07,245.34,
1045.00,95.17,95.38,91.26,85.79,81.27,79.50,72.66,74.41,71.68,69.49,69.92,67.86,71.57,76.38,79.89,85.03,91.06,96.35,100.86,105.25,113.88,120.06,123.97,138.48,147.68,154.32,155.48,159.41,162.95,169.00,174.91,179.97,191.90,196.44,198.54,200.78,204.09,203.27,197.37,197.56,199.94,198.21,196.05,200.94,200.16,204.31,204.23,209.56,216.38,226.79,235.59,245.77,
1046.00,96.25,96.25,89.78,84.93,83.22,77.15,72.98,72.55,70.34,67.97,69.26,68.69,70.95,75.17,79.18,86.16,89.16,95.65,101.00,105.55,114.19,121.22,127.66,139.20,147.26,152.52,153.49,161.69,163.51,171.46,175.74,180.33,188.61,196.85,196.74,202.40,204.86,201.37,196.80,197.72,201.21,201.78,197.54,200.97,200.51,204.23,205.72,209.66,216.41,227.28,236.38,243.75,
